artists,name,year,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,genres
Peggy Lee,Fever,1959,52,0.23,0.838,0.171,0.0,0.11,-12.614,0.0729,0.397,135.925,199600,adult standards easy listening lounge soul swing torch song vocal jazz
Billie Holiday,I'm a Fool to Want You,1958,52,0.695,0.244,0.233,0.00059,0.282,-16.583,0.0413,0.262,78.08800000000002,203267,adult standards harlem renaissance jazz jazz blues lounge soul torch song vocal jazz
Lou Donaldson,Blues Walk,1958,52,0.804,0.6509999999999999,0.252,0.0287,0.0943,-16.168,0.0588,0.428,121.26299999999999,403200,
Blossom Dearie,'Deed I Do,1957,52,0.895,0.5660000000000001,0.218,6.0599999999999996e-05,0.0956,-16.936,0.0369,0.434,134.13,133667,adult standards cool jazz jazz lounge swing vocal jazz
Bill Haley His Comets,"Shake, Rattle And Roll",1955,52,0.20600000000000002,0.662,0.794,0.0,0.149,-6.942,0.152,0.841,168.106,149467,adult standards brill building pop rock-and-roll rockabilly
Miles Davis,All Blues,1959,52,0.7709999999999999,0.508,0.149,0.00474,0.115,-18.305,0.0313,0.365,139.444,692747,cool jazz hard bop jazz jazz fusion jazz trumpet
Frank Sinatra,Why Try To Change Me Now? - Remastered,1959,52,0.953,0.222,0.0653,0.000611,0.125,-19.459,0.0447,0.21100000000000002,76.828,221827,adult standards easy listening lounge
Frank Sinatra,Just In Time - 1998 Remaster,1959,52,0.21,0.586,0.322,0.0,0.0737,-11.43,0.04,0.665,127.02,144133,adult standards easy listening lounge
The Crickets,Oh Boy!,1957,52,0.75,0.5329999999999999,0.556,0.0,0.19399999999999998,-9.322000000000001,0.0416,0.8759999999999999,96.501,128960,adult standards brill building pop doo-wop rock-and-roll rockabilly
Nina Simone,I Loves You Porgy - 2013 Remastered Version,1958,52,0.956,0.47700000000000004,0.0494,2.21e-06,0.109,-21.156999999999996,0.0652,0.195,62.434,249782,jazz blues soul soul jazz torch song vocal jazz
Frank Sinatra,With Every Breath I Take - Remastered,1957,52,0.846,0.292,0.0761,0.007790000000000002,0.102,-20.708000000000002,0.0389,0.151,127.014,218293,adult standards easy listening lounge
John Coltrane,I'm Old Fashioned - Remastered 2003/Rudy Van Gelder Edition,1958,52,0.9309999999999999,0.39399999999999996,0.23,0.4970000000000001,0.0662,-10.475,0.0348,0.358,78.319,477760,bebop cool jazz free jazz jazz jazz saxophone
Ray Charles,It Had to Be You,1959,52,0.823,0.505,0.17,2.8699999999999996e-05,0.0619,-12.847999999999999,0.0325,0.305,82.88799999999998,164666,adult standards classic soul jazz blues piano blues soul soul blues vocal jazz
Ray Charles,Come Rain or Come Shine,1959,51,0.767,0.35700000000000004,0.21600000000000005,4.31e-06,0.531,-12.833,0.0343,0.28300000000000003,119.57,222733,adult standards classic soul jazz blues piano blues soul soul blues vocal jazz
Chuck Berry,School Day (Ring Ring Goes The Bell),1957,51,0.821,0.773,0.872,1.64e-05,0.109,-5.157,0.0438,0.9470000000000001,130.94799999999998,160693,adult standards blues rock classic rock rock rock-and-roll rockabilly soul
Elvis Presley,Tutti Frutti,1956,51,0.68,0.635,0.618,0.0,0.18899999999999997,-8.619,0.0589,0.912,114.18799999999999,117560,rock-and-roll rockabilly
Johnny Cash,Five Feet High and Rising,1959,51,0.8029999999999999,0.754,0.484,9.02e-06,0.0989,-9.196,0.0609,0.8009999999999999,82.76100000000002,107280,arkansas country outlaw country
Duke Ellington,Haupe,1959,51,0.905,0.415,0.0187,0.19399999999999998,0.0979,-20.209,0.0363,0.14,111.42,156307,adult standards african-american classical big band cool jazz harlem renaissance jazz jazz piano swing vocal jazz
Conway Twitty,It's Only Make Believe,1959,51,0.86,0.461,0.466,2.7600000000000014e-05,0.135,-9.627,0.0598,0.251,128.537,132027,arkansas country country country rock
Bill Evans,Lucky To Be Me,1959,51,0.9940000000000001,0.484,0.021,0.902,0.0914,-22.654,0.0589,0.11699999999999999,101.39200000000001,221067,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz trio stride
Ella Fitzgerald,Manhattan,1956,51,0.867,0.43,0.278,0.0,0.0892,-11.064,0.0357,0.415,113.579,171533,adult standards jazz blues swing vocal jazz
Elvis Presley,King Creole,1958,51,0.846,0.41200000000000003,0.55,0.0,0.0851,-9.173,0.0528,0.907,81.814,127813,rock-and-roll rockabilly
Marty Robbins,Saddle Tramp,1959,51,0.8420000000000001,0.6659999999999999,0.493,0.0,0.225,-9.593,0.0297,0.611,90.84200000000001,123373,cowboy western nashville sound
The Platters,My Prayer,1956,51,0.812,0.359,0.272,0.0,0.095,-8.392999999999999,0.0294,0.254,109.249,167800,adult standards brill building pop doo-wop lounge rock-and-roll rockabilly soul vocal jazz
Dean Martin,On An Evening In Roma (Sott'er Celo De Roma) - Remastered,1959,51,0.866,0.515,0.11699999999999999,0.0,0.245,-15.513,0.0427,0.753,140.84,148467,adult standards easy listening lounge vocal jazz
Neil Sedaka,Calendar Girl,1959,51,0.397,0.703,0.649,0.0,0.209,-7.727,0.0312,0.862,122.719,159693,adult standards brill building pop bubblegum pop folk rock lounge mellow gold rockabilly soft rock
Bill Haley His Comets,"See You Later, Alligator",1959,51,0.272,0.6629999999999999,0.758,0.0,0.319,-10.07,0.0571,0.8140000000000001,157.19799999999995,166840,adult standards brill building pop rock-and-roll rockabilly
Dean Martin,Return To Me (Ritorna-Me) - 1997 Remaster,1958,51,0.966,0.267,0.205,0.00203,0.113,-13.75,0.0348,0.17800000000000002,88.584,144800,adult standards easy listening lounge vocal jazz
Bill Evans,Young And Foolish,1959,51,0.973,0.43799999999999994,0.0172,0.557,0.0815,-23.66,0.0384,0.136,100.98899999999999,354667,bebop contemporary post-bop cool jazz hard bop jazz jazz fusion jazz trio stride
Giacomo Puccini Maria Callas Tullio Serafin Philharmonia Orchestra,"Puccini: Gianni Schicchi, Act 1: ""O mio babbino caro"" (Lauretta)",1954,51,0.972,0.17,0.10800000000000001,0.0715,0.153,-16.625999999999998,0.0424,0.0792,74.536,154507,classical italian opera italian romanticism post-romantic era
Percy Faith His Orchestra,"The Theme from ""A Summer Place"" - Single Version",1953,51,0.631,0.466,0.389,0.843,0.295,-12.825,0.0253,0.7490000000000001,92.631,144893,adult standards easy listening lounge
Giacomo Puccini Maria Callas Herbert von Karajan Orchestra Del Teatro Alla Scala Milano,"Puccini: Madama Butterfly, Act 2: ""Un bel di vedremo"" (Butterfly)",1955,51,0.991,0.207,0.17,0.0243,0.0804,-11.784,0.0404,0.0827,77.235,287907,classical italian opera italian romanticism post-romantic era
Blossom Dearie,Manhattan,1958,50,0.9520000000000001,0.413,0.0342,0.000314,0.127,-26.111,0.0402,0.177,102.662,259707,adult standards cool jazz jazz lounge swing vocal jazz
Otis Rush,Double Trouble,1956,50,0.669,0.5660000000000001,0.424,0.00456,0.175,-8.689,0.0392,0.431,105.76799999999999,163440,blues blues rock chicago blues electric blues modern blues traditional blues
Champion Jack Dupree,Junker's Blues,1958,50,0.856,0.779,0.155,7.82e-06,0.0974,-21.57,0.11199999999999999,0.696,103.25200000000001,192707,acoustic blues barrelhouse piano blues electric blues louisiana blues memphis blues new orleans blues piano blues rhythm and blues traditional blues
Elvis Presley,Hard Headed Woman,1958,50,0.8420000000000001,0.61,0.6990000000000001,1.85e-06,0.501,-8.738999999999999,0.17600000000000002,0.8590000000000001,97.92399999999999,113480,rock-and-roll rockabilly
Cannonball Adderley,One For Daddy-O - Remastered,1958,50,0.581,0.616,0.434,0.0,0.131,-7.2570000000000014,0.031,0.40399999999999997,108.46700000000001,505453,bebop big band cool jazz hard bop jazz jazz blues jazz fusion soul jazz vocal jazz
Dean Martin,Innamorata,1956,50,0.909,0.265,0.156,0.00049,0.34299999999999997,-17.515,0.0349,0.163,67.892,145173,adult standards easy listening lounge vocal jazz
Ricky Nelson,Poor Little Fool - Remastered,1958,50,0.648,0.474,0.33799999999999997,0.0,0.13,-11.527999999999999,0.0299,0.81,154.596,153933,adult standards brill building pop bubblegum pop folk rock lounge rock-and-roll rockabilly
Billie Holiday,Speak Low,1958,50,0.941,0.627,0.27399999999999997,0.00108,0.094,-12.764000000000001,0.0482,0.523,116.62100000000001,269147,adult standards harlem renaissance jazz jazz blues lounge soul torch song vocal jazz
Junior Wells,She's A Sweet One,1957,50,0.15,0.705,0.483,0.0265,0.20199999999999999,-12.209000000000001,0.0542,0.713,122.863,181786,blues chicago blues electric blues harmonica blues memphis blues modern blues traditional blues
Elvis Presley,I Got a Woman,1956,50,0.701,0.617,0.77,0.0,0.349,-10.331,0.0455,0.856,122.28399999999999,144213,rock-and-roll rockabilly
Ahmad Jamal,Poinciana,1951,50,0.9840000000000001,0.5529999999999999,0.0902,0.91,0.1,-21.491,0.043,0.289,89.369,273760,bebop cool jazz hard bop jazz jazz trio soul jazz stride
Johnny Mercer The Pied Pipers,Personality,1957,50,0.894,0.741,0.147,0.0,0.126,-16.563,0.0613,0.8270000000000001,134.465,169627,adult standards big band easy listening lounge swing tin pan alley vocal jazz
Miles Davis,So What,1959,50,0.642,0.5329999999999999,0.228,0.000165,0.11699999999999999,-13.825999999999999,0.0351,0.231,136.436,562400,cool jazz hard bop jazz jazz fusion jazz trumpet
The Modern Jazz Quartet,Softly As In A Morning Sunrise,1954,50,0.7090000000000001,0.634,0.327,0.0131,0.158,-9.703,0.0551,0.498,80.825,209400,bebop big band cool jazz hard bop jazz jazz quartet soul jazz stride swing
Charles Mingus,Better Git It in Your Soul,1959,50,0.111,0.457,0.5479999999999999,0.00016,0.10300000000000001,-12.485999999999999,0.0551,0.76,88.8,440840,avant-garde jazz bebop contemporary post-bop cool jazz electric bass free jazz hard bop jazz jazz double bass jazz fusion
Peggy Lee,Ain't We Got Fun,1959,50,0.755,0.648,0.24100000000000002,0.0,0.146,-11.98,0.0407,0.634,135.887,133813,adult standards easy listening lounge soul swing torch song vocal jazz
Chuck Berry,Rock And Roll Music,1958,50,0.418,0.529,0.768,0.000947,0.0655,-6.2010000000000005,0.0446,0.871,165.225,151773,adult standards blues rock classic rock rock rock-and-roll rockabilly soul
Frank Sinatra,I Couldn't Sleep A Wink Last Night - Remastered,1957,50,0.907,0.228,0.125,0.000425,0.171,-17.576,0.0369,0.21600000000000005,85.09100000000002,205467,adult standards easy listening lounge
Elvis Presley,(Now and Then There's) A Fool Such as I,1959,49,0.91,0.622,0.713,0.00017900000000000001,0.147,-8.104,0.0709,0.601,128.751,157533,rock-and-roll rockabilly
Fats Domino,Blue Monday,1959,49,0.5920000000000001,0.38799999999999996,0.8320000000000001,0.0,0.135,-9.718,0.0385,0.91,151.298,143667,adult standards brill building pop louisiana blues lounge new orleans blues piano blues rhythm and blues rock-and-roll rockabilly soul
George Gershwin Columbia Symphony Orchestra Leonard Bernstein,Rhapsody in Blue,1959,49,0.9690000000000001,0.305,0.184,0.7809999999999999,0.132,-18.342,0.0409,0.0771,70.813,987267,american modern classical classical early modern classical tin pan alley
Ella Fitzgerald,I Get A Kick Out Of You,1956,49,0.877,0.466,0.0456,0.0,0.129,-20.84,0.0416,0.366,130.752,241613,adult standards jazz blues swing vocal jazz
Elvis Presley,(There'll Be) Peace In the Valley (For Me),1957,49,0.9490000000000001,0.305,0.0334,9.85e-05,0.281,-19.338,0.0316,0.242,65.042,202173,rock-and-roll rockabilly
The Chordettes,Eddie My Love - 1956 #14 Billboard chart hit,1957,49,0.8079999999999999,0.551,0.0842,0.0,0.147,-15.753,0.0296,0.43799999999999994,71.55,135067,adult standards brill building pop classic girl group doo-wop lounge rock-and-roll vocal harmony group
Johnny Cash,I Walk the Line,1957,49,0.7979999999999999,0.862,0.484,0.0009960000000000001,0.105,-11.183,0.0421,0.787,105.834,163046,arkansas country outlaw country
Sonny Clark,Cool Struttin',1958,49,0.8370000000000001,0.58,0.48,0.00432,0.171,-7.682,0.0339,0.48,108.89200000000001,563613,bebop contemporary post-bop cool jazz hard bop japanese jazz jazz jazz piano soul jazz stride
Sarah Vaughan,Broken Hearted Melody,1958,49,0.7959999999999999,0.45,0.544,0.0,0.19399999999999998,-10.011000000000001,0.0378,0.75,132.542,143360,adult standards cool jazz jazz lounge soul swing torch song vocal jazz
Ella Fitzgerald,Night And Day,1956,49,0.742,0.442,0.20199999999999999,0.0,0.0641,-14.624,0.0501,0.406,116.90899999999999,186040,adult standards jazz blues swing vocal jazz
Marty Robbins,Cool Water,1959,49,0.893,0.552,0.3720000000000001,1.86e-05,0.303,-9.782,0.0363,0.53,126.13600000000001,189093,cowboy western nashville sound
Hank Williams,I Saw The Light - Single Version,1956,49,0.95,0.349,0.265,0.000118,0.165,-11.380999999999998,0.0324,0.48,204.65599999999998,165960,country country road country rock outlaw country
Ella Fitzgerald,How High The Moon - 1st Take,1954,49,0.8140000000000001,0.6779999999999999,0.467,0.0,0.11,-5.1770000000000005,0.0994,0.625,112.846,195427,adult standards jazz blues swing vocal jazz
The Beatles,Here Comes The Sun - Remastered 2009,1969,83,0.0339,0.557,0.54,0.00248,0.179,-10.484000000000002,0.0347,0.39399999999999996,129.171,185733,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Creedence Clearwater Revival,Fortunate Son,1969,80,0.201,0.64,0.6629999999999999,0.00806,0.152,-7.516,0.0374,0.6629999999999999,132.77,140773,album rock classic rock country rock rock roots rock southern rock swamp rock
Marvin Gaye Tammi Terrell,Ain't No Mountain High Enough,1967,80,0.43,0.6629999999999999,0.6,0.0,0.184,-10.87,0.032,0.8,129.991,151667,classic soul funk indie r&b motown northern soul quiet storm soul
Van Morrison,Brown Eyed Girl,1967,80,0.182,0.491,0.583,0.0,0.40700000000000003,-10.964,0.0376,0.907,150.572,183307,classic rock folk folk rock mellow gold rock roots rock singer-songwriter soft rock
The Temptations,My Girl,1965,79,0.635,0.5720000000000001,0.418,0.0,0.0961,-10.738,0.0349,0.6940000000000001,104.566,165000,classic soul funk memphis soul motown soul
The Beatles,Come Together - Remastered 2009,1969,78,0.0302,0.5329999999999999,0.376,0.248,0.0926,-11.913,0.0393,0.187,165.007,259947,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Rolling Stones,"Paint It, Black",1966,78,0.0493,0.46399999999999997,0.795,0.00244,0.39899999999999997,-9.267000000000001,0.0926,0.612,158.691,202267,british invasion classic rock rock
Creedence Clearwater Revival,Bad Moon Rising,1969,78,0.0586,0.508,0.774,4.87e-06,0.063,-5.973,0.0321,0.9420000000000001,178.946,141600,album rock classic rock country rock rock roots rock southern rock swamp rock
Neil Diamond,Sweet Caroline,1969,78,0.611,0.529,0.127,0.000109,0.237,-16.066,0.0274,0.578,63.05,203573,adult standards brill building pop folk folk rock mellow gold singer-songwriter soft rock yacht rock
Elvis Presley,Can't Help Falling in Love,1961,78,0.941,0.396,0.293,0.000196,0.105,-14.062000000000001,0.0275,0.34299999999999997,100.307,182360,rock-and-roll rockabilly
Ben E King,Stand by Me,1962,78,0.57,0.65,0.306,7.07e-06,0.0707,-9.443,0.0393,0.605,118.068,180056,adult standards brill building pop motown rock-and-roll soul southern soul
The Mamas The Papas,California Dreamin' - Single Version,1966,77,0.35200000000000004,0.552,0.608,0.0,0.0533,-9.786,0.0345,0.637,112.367,162373,brill building pop bubblegum pop classic rock folk folk rock mellow gold psychedelic rock rock soft rock sunshine pop
Jimi Hendrix,All Along the Watchtower,1968,77,0.00255,0.43799999999999994,0.805,5.6899999999999994e-05,0.0842,-6.237,0.0624,0.564,113.25299999999999,240800,acid rock album rock blues rock classic rock hard rock psychedelic rock rock
The Beatles,Yesterday - Remastered 2009,1965,77,0.879,0.332,0.179,0.0,0.0886,-11.83,0.0326,0.315,96.529,125667,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,1965,76,0.0383,0.723,0.863,0.0317,0.128,-7.89,0.0338,0.9309999999999999,136.30200000000002,222813,british invasion classic rock rock
The Rolling Stones,Gimme Shelter,1969,76,0.447,0.634,0.63,0.039,0.17,-8.277000000000001,0.031,0.489,118.62799999999999,270773,british invasion classic rock rock
The Jackson 5,I Want You Back,1969,76,0.305,0.469,0.5379999999999999,0.00011999999999999999,0.37,-13.559000000000001,0.0571,0.8859999999999999,196.605,176333,motown soul
Simon Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",1968,76,0.713,0.606,0.457,2.5300000000000002e-05,0.0747,-14.035,0.0497,0.813,92.03299999999999,244027,classic rock folk folk rock melancholia mellow gold rock
Led Zeppelin,Whole Lotta Love - 1990 Remaster,1969,76,0.0484,0.41200000000000003,0.902,0.131,0.405,-11.6,0.405,0.42200000000000004,89.74,333893,album rock classic rock hard rock rock
The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1968,75,0.518,0.7020000000000001,0.6679999999999999,0.0,0.0588,-9.237,0.214,0.561,116.06299999999999,378147,british invasion classic rock rock
Buffalo Springfield,For What It's Worth,1966,75,0.406,0.653,0.519,0.0209,0.10099999999999999,-10.164,0.0497,0.8220000000000001,98.883,153693,blues rock classic rock country rock folk folk rock mellow gold psychedelic rock rock roots rock soft rock
The Beatles,Blackbird - Remastered 2009,1968,75,0.754,0.6859999999999999,0.127,1.4099999999999999e-05,0.0573,-14.360999999999999,0.0342,0.3720000000000001,93.699,138387,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Aretha Franklin,I Say a Little Prayer,1968,75,0.478,0.5920000000000001,0.355,0.0,0.0585,-14.050999999999998,0.0352,0.499,133.032,216773,classic soul jazz blues memphis soul soul southern soul
The Beatles,Twist And Shout - Remastered 2009,1963,74,0.6409999999999999,0.48200000000000004,0.8490000000000001,7.74e-06,0.0414,-9.198,0.0452,0.937,124.631,155227,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Nina Simone,Feeling Good,1965,74,0.8640000000000001,0.39899999999999997,0.326,0.0,0.191,-9.238999999999999,0.0386,0.546,79.206,174000,jazz blues soul soul jazz torch song vocal jazz
Simon Garfunkel,The Sound of Silence - Acoustic Version,1964,74,0.8370000000000001,0.525,0.21600000000000005,0.0,0.107,-13.550999999999998,0.0301,0.32799999999999996,106.76100000000001,185413,classic rock folk folk rock melancholia mellow gold rock
Creedence Clearwater Revival,Down On The Corner,1969,74,0.583,0.858,0.544,0.00109,0.0707,-9.289,0.0751,0.8740000000000001,108.21700000000001,166280,album rock classic rock country rock rock roots rock southern rock swamp rock
